feature_a_id	feature_b_id	feature_a_name	feature_b_name	feature_b_dataset	p_value
50	7	proteomics_51	proteomics_8	random.realistic.proteomics	4.0965065740018136e-95
50	8	proteomics_51	proteomics_9	random.realistic.proteomics	2.3118068004620256e-215
50	9	proteomics_51	proteomics_10	random.realistic.proteomics	3.360898678583515e-172
50	10	proteomics_51	proteomics_11	random.realistic.proteomics	2.2780104402073188e-73
50	11	proteomics_51	proteomics_12	random.realistic.proteomics	4.249333402546539e-225
50	12	proteomics_51	proteomics_13	random.realistic.proteomics	6.62883598506038e-169
50	13	proteomics_51	proteomics_14	random.realistic.proteomics	1.9908308299861446e-134
50	14	proteomics_51	proteomics_15	random.realistic.proteomics	1.5416911193248506e-106
50	15	proteomics_51	proteomics_16	random.realistic.proteomics	2.4648092984806857e-182
50	16	proteomics_51	proteomics_17	random.realistic.proteomics	0.0
50	17	proteomics_51	proteomics_18	random.realistic.proteomics	5.777039302761152e-158
50	18	proteomics_51	proteomics_19	random.realistic.proteomics	4.992734285745471e-115
50	19	proteomics_51	proteomics_20	random.realistic.proteomics	0.0
50	20	proteomics_51	proteomics_21	random.realistic.proteomics	1.1178002938858123e-252
50	21	proteomics_51	proteomics_22	random.realistic.proteomics	1.8468577097467533e-249
50	22	proteomics_51	proteomics_23	random.realistic.proteomics	2.5844782523245998e-120
50	23	proteomics_51	proteomics_24	random.realistic.proteomics	0.0
50	24	proteomics_51	proteomics_25	random.realistic.proteomics	2.879018587373978e-196
50	25	proteomics_51	proteomics_26	random.realistic.proteomics	4.23180314509715e-122
50	26	proteomics_51	proteomics_27	random.realistic.proteomics	2.38176528574876e-243
50	27	proteomics_51	proteomics_28	random.realistic.proteomics	2.1296507795263334e-109
50	28	proteomics_51	proteomics_29	random.realistic.proteomics	1.109167123286156e-229
50	29	proteomics_51	proteomics_30	random.realistic.proteomics	0.0
50	30	proteomics_51	proteomics_31	random.realistic.proteomics	0.0
50	31	proteomics_51	proteomics_32	random.realistic.proteomics	2.519196852359572e-206
50	32	proteomics_51	proteomics_33	random.realistic.proteomics	5.6052787430314424e-120
50	33	proteomics_51	proteomics_34	random.realistic.proteomics	1.0508500378123456e-186
50	34	proteomics_51	proteomics_35	random.realistic.proteomics	1.9652722914957298e-121
50	35	proteomics_51	proteomics_36	random.realistic.proteomics	0.0
50	36	proteomics_51	proteomics_37	random.realistic.proteomics	7.684018394623536e-85
50	37	proteomics_51	proteomics_38	random.realistic.proteomics	0.0
50	38	proteomics_51	proteomics_39	random.realistic.proteomics	1.8107888813082206e-119
50	39	proteomics_51	proteomics_40	random.realistic.proteomics	1.2506248806658898e-204
50	40	proteomics_51	proteomics_41	random.realistic.proteomics	3.609662333644441e-93
50	41	proteomics_51	proteomics_42	random.realistic.proteomics	3.954527735455388e-105
50	42	proteomics_51	proteomics_43	random.realistic.proteomics	6.766684331676753e-149
50	43	proteomics_51	proteomics_44	random.realistic.proteomics	1.2002735219616008e-146
50	44	proteomics_51	proteomics_45	random.realistic.proteomics	2.6914964123090478e-127
50	45	proteomics_51	proteomics_46	random.realistic.proteomics	1.1896535344393913e-59
50	46	proteomics_51	proteomics_47	random.realistic.proteomics	1.1788571489645592e-70
50	47	proteomics_51	proteomics_48	random.realistic.proteomics	1.347647061256875e-115
50	48	proteomics_51	proteomics_49	random.realistic.proteomics	6.0331303716993705e-266
50	49	proteomics_51	proteomics_50	random.realistic.proteomics	1.006060303947896e-121
50	50	proteomics_51	proteomics_51	random.realistic.proteomics	0.0
50	51	proteomics_51	proteomics_52	random.realistic.proteomics	4.617968382737483e-133
50	52	proteomics_51	proteomics_53	random.realistic.proteomics	2.5890513575202665e-120
50	53	proteomics_51	proteomics_54	random.realistic.proteomics	3.977166586505472e-164
50	54	proteomics_51	proteomics_55	random.realistic.proteomics	1.8693365394239e-296
50	55	proteomics_51	proteomics_56	random.realistic.proteomics	3.017754013040076e-181
50	56	proteomics_51	proteomics_57	random.realistic.proteomics	2.4127608430465885e-173
50	57	proteomics_51	proteomics_58	random.realistic.proteomics	1.2254199559787434e-188
50	58	proteomics_51	proteomics_59	random.realistic.proteomics	1.5486329309113891e-207
50	59	proteomics_51	proteomics_60	random.realistic.proteomics	1.542570461540177e-287
50	60	proteomics_51	proteomics_61	random.realistic.proteomics	4.4702308733679964e-97
50	61	proteomics_51	proteomics_62	random.realistic.proteomics	1.6770577712695272e-134
50	62	proteomics_51	proteomics_63	random.realistic.proteomics	1.1325335581396598e-155
50	63	proteomics_51	proteomics_64	random.realistic.proteomics	3.302797769198926e-245
50	64	proteomics_51	proteomics_65	random.realistic.proteomics	0.0
50	65	proteomics_51	proteomics_66	random.realistic.proteomics	9.245466074886132e-117
50	66	proteomics_51	proteomics_67	random.realistic.proteomics	1.0481737282806773e-102
50	67	proteomics_51	proteomics_68	random.realistic.proteomics	2.1404895848665643e-110
50	68	proteomics_51	proteomics_69	random.realistic.proteomics	6.947500579000128e-128
50	69	proteomics_51	proteomics_70	random.realistic.proteomics	9.348583870974246e-188
50	70	proteomics_51	proteomics_71	random.realistic.proteomics	1.930744023267443e-158
50	71	proteomics_51	proteomics_72	random.realistic.proteomics	2.5552847434241222e-173
50	72	proteomics_51	proteomics_73	random.realistic.proteomics	4.324910730109488e-171
50	73	proteomics_51	proteomics_74	random.realistic.proteomics	5.592959059417298e-127
50	74	proteomics_51	proteomics_75	random.realistic.proteomics	3.910641692716311e-164
50	75	proteomics_51	proteomics_76	random.realistic.proteomics	1.92513681531241e-123
50	76	proteomics_51	proteomics_77	random.realistic.proteomics	2.91168112907248e-129
50	77	proteomics_51	proteomics_78	random.realistic.proteomics	1.1598232679431017e-127
50	78	proteomics_51	proteomics_79	random.realistic.proteomics	4.866230550104437e-181
50	79	proteomics_51	proteomics_80	random.realistic.proteomics	2.1059078201637795e-183
50	80	proteomics_51	proteomics_81	random.realistic.proteomics	1.9491176704010934e-253
50	81	proteomics_51	proteomics_82	random.realistic.proteomics	1.1182407679485624e-138
50	82	proteomics_51	proteomics_83	random.realistic.proteomics	1.3767108061029026e-132
50	83	proteomics_51	proteomics_84	random.realistic.proteomics	2.584722872278241e-206
50	84	proteomics_51	proteomics_85	random.realistic.proteomics	0.0
50	85	proteomics_51	proteomics_86	random.realistic.proteomics	6.0044304822121526e-111
50	86	proteomics_51	proteomics_87	random.realistic.proteomics	0.0
50	87	proteomics_51	proteomics_88	random.realistic.proteomics	1.607914868556853e-102
50	88	proteomics_51	proteomics_89	random.realistic.proteomics	6.392212894457207e-110
50	89	proteomics_51	proteomics_90	random.realistic.proteomics	2.4680943243183795e-142
50	90	proteomics_51	proteomics_91	random.realistic.proteomics	1.0632249160812765e-126
50	91	proteomics_51	proteomics_92	random.realistic.proteomics	1.6991390441485734e-148
50	92	proteomics_51	proteomics_93	random.realistic.proteomics	1.472682795087536e-73
50	93	proteomics_51	proteomics_94	random.realistic.proteomics	2.2887643302659854e-174
50	94	proteomics_51	proteomics_95	random.realistic.proteomics	7.244193518478264e-65
50	95	proteomics_51	proteomics_96	random.realistic.proteomics	3.896203225398764e-192
50	96	proteomics_51	proteomics_97	random.realistic.proteomics	4.782847424872753e-230
50	97	proteomics_51	proteomics_98	random.realistic.proteomics	6.220638516659159e-263
50	98	proteomics_51	proteomics_99	random.realistic.proteomics	3.1158560049744746e-146
50	99	proteomics_51	proteomics_100	random.realistic.proteomics	0.0
50	100	proteomics_51	metagenomics_1	random.realistic.metagenomics	1.4690933523731554e-174
50	101	proteomics_51	metagenomics_2	random.realistic.metagenomics	2.4147753486494107e-181
50	102	proteomics_51	metagenomics_3	random.realistic.metagenomics	5.717124830589791e-149
50	103	proteomics_51	metagenomics_4	random.realistic.metagenomics	2.608126965913644e-151
50	104	proteomics_51	metagenomics_5	random.realistic.metagenomics	8.332156148756408e-240
50	105	proteomics_51	metagenomics_6	random.realistic.metagenomics	0.0
50	106	proteomics_51	metagenomics_7	random.realistic.metagenomics	0.0
50	107	proteomics_51	metagenomics_8	random.realistic.metagenomics	2.348951143893922e-134
50	108	proteomics_51	metagenomics_9	random.realistic.metagenomics	1.1601292574136607e-69
50	109	proteomics_51	metagenomics_10	random.realistic.metagenomics	3.311591605394456e-79
50	110	proteomics_51	metagenomics_11	random.realistic.metagenomics	6.018204439457308e-246
50	111	proteomics_51	metagenomics_12	random.realistic.metagenomics	1.2340572921612749e-170
50	112	proteomics_51	metagenomics_13	random.realistic.metagenomics	5.765471221069625e-206
50	113	proteomics_51	metagenomics_14	random.realistic.metagenomics	1.9548504753039977e-288
50	114	proteomics_51	metagenomics_15	random.realistic.metagenomics	3.7089432611649226e-193
50	115	proteomics_51	metagenomics_16	random.realistic.metagenomics	4.058360150752365e-72
50	116	proteomics_51	metagenomics_17	random.realistic.metagenomics	0.0
50	117	proteomics_51	metagenomics_18	random.realistic.metagenomics	3.939934968856429e-187
50	118	proteomics_51	metagenomics_19	random.realistic.metagenomics	0.0
50	119	proteomics_51	metagenomics_20	random.realistic.metagenomics	7.078216035250164e-100
50	120	proteomics_51	metagenomics_21	random.realistic.metagenomics	2.3927186558951215e-134
50	121	proteomics_51	metagenomics_22	random.realistic.metagenomics	9.529196656110566e-159
50	122	proteomics_51	metagenomics_23	random.realistic.metagenomics	2.6230449505520407e-170
50	123	proteomics_51	metagenomics_24	random.realistic.metagenomics	3.2650840997402815e-153
50	124	proteomics_51	metagenomics_25	random.realistic.metagenomics	2.39590747377104e-158
50	125	proteomics_51	metagenomics_26	random.realistic.metagenomics	4.085455716677912e-112
50	126	proteomics_51	metagenomics_27	random.realistic.metagenomics	6.535779810176285e-174
50	127	proteomics_51	metagenomics_28	random.realistic.metagenomics	7.13210961331049e-111
50	128	proteomics_51	metagenomics_29	random.realistic.metagenomics	0.0
50	129	proteomics_51	metagenomics_30	random.realistic.metagenomics	1.8238400431162642e-152
50	130	proteomics_51	metagenomics_31	random.realistic.metagenomics	4.8723881084827204e-186
50	131	proteomics_51	metagenomics_32	random.realistic.metagenomics	1.977496336366425e-65
50	132	proteomics_51	metagenomics_33	random.realistic.metagenomics	3.647324188867582e-123
50	133	proteomics_51	metagenomics_34	random.realistic.metagenomics	3.810286695638165e-241
50	134	proteomics_51	metagenomics_35	random.realistic.metagenomics	5.598061317439298e-106
50	135	proteomics_51	metagenomics_36	random.realistic.metagenomics	4.7668674837366114e-110
50	136	proteomics_51	metagenomics_37	random.realistic.metagenomics	2.3201383413356617e-87
50	137	proteomics_51	metagenomics_38	random.realistic.metagenomics	1.3892431259263688e-132
50	138	proteomics_51	metagenomics_39	random.realistic.metagenomics	0.0
50	139	proteomics_51	metagenomics_40	random.realistic.metagenomics	1.253340826804552e-241
50	140	proteomics_51	metagenomics_41	random.realistic.metagenomics	0.0
50	141	proteomics_51	metagenomics_42	random.realistic.metagenomics	7.60007114762105e-191
50	142	proteomics_51	metagenomics_43	random.realistic.metagenomics	1.4869868928819335e-195
50	143	proteomics_51	metagenomics_44	random.realistic.metagenomics	3.048802739080474e-79
50	144	proteomics_51	metagenomics_45	random.realistic.metagenomics	2.0748922527986722e-125
50	145	proteomics_51	metagenomics_46	random.realistic.metagenomics	7.198777475557738e-199
50	146	proteomics_51	metagenomics_47	random.realistic.metagenomics	2.892970112035518e-219
50	147	proteomics_51	metagenomics_48	random.realistic.metagenomics	2.255567252261847e-128
50	148	proteomics_51	metagenomics_49	random.realistic.metagenomics	1.401588126090574e-157
50	149	proteomics_51	metagenomics_50	random.realistic.metagenomics	3.469329253799963e-254
51	0	proteomics_52	proteomics_1	random.realistic.proteomics	1.4066391836553629e-89
51	1	proteomics_52	proteomics_2	random.realistic.proteomics	8.797068166495538e-45
51	2	proteomics_52	proteomics_3	random.realistic.proteomics	2.1594790320227679e-57
51	3	proteomics_52	proteomics_4	random.realistic.proteomics	4.633545834637341e-74
51	4	proteomics_52	proteomics_5	random.realistic.proteomics	7.873610792831577e-16
51	5	proteomics_52	proteomics_6	random.realistic.proteomics	9.455070572199208e-117
51	6	proteomics_52	proteomics_7	random.realistic.proteomics	0.0
51	7	proteomics_52	proteomics_8	random.realistic.proteomics	1.097512228944168e-56
51	8	proteomics_52	proteomics_9	random.realistic.proteomics	0.0
51	9	proteomics_52	proteomics_10	random.realistic.proteomics	3.648036482847628e-24
51	10	proteomics_52	proteomics_11	random.realistic.proteomics	0.0
51	11	proteomics_52	proteomics_12	random.realistic.proteomics	2.235844737536172e-78
51	12	proteomics_52	proteomics_13	random.realistic.proteomics	5.248152393509812e-31
51	13	proteomics_52	proteomics_14	random.realistic.proteomics	0.0
51	14	proteomics_52	proteomics_15	random.realistic.proteomics	2.631557237847143e-165
51	15	proteomics_52	proteomics_16	random.realistic.proteomics	0.0
51	16	proteomics_52	proteomics_17	random.realistic.proteomics	1.7255225749166607e-215
51	17	proteomics_52	proteomics_18	random.realistic.proteomics	1.9474548425847356e-21
51	18	proteomics_52	proteomics_19	random.realistic.proteomics	7.077953836340199e-146
51	19	proteomics_52	proteomics_20	random.realistic.proteomics	8.336205801209984e-107
51	20	proteomics_52	proteomics_21	random.realistic.proteomics	6.4423895783101485e-21
51	21	proteomics_52	proteomics_22	random.realistic.proteomics	9.133207904754363e-229
51	22	proteomics_52	proteomics_23	random.realistic.proteomics	5.88848431902012e-45
51	23	proteomics_52	proteomics_24	random.realistic.proteomics	1.9622171878733618e-22
51	24	proteomics_52	proteomics_25	random.realistic.proteomics	4.770410639987974e-81
51	25	proteomics_52	proteomics_26	random.realistic.proteomics	5.125629010762213e-224
51	26	proteomics_52	proteomics_27	random.realistic.proteomics	1.2608487245251534e-70
51	27	proteomics_52	proteomics_28	random.realistic.proteomics	2.0329480269544665e-22
51	28	proteomics_52	proteomics_29	random.realistic.proteomics	4.0581142457913163e-103
51	29	proteomics_52	proteomics_30	random.realistic.proteomics	5.169100545874909e-28
51	30	proteomics_52	proteomics_31	random.realistic.proteomics	7.71603698950259e-22
51	31	proteomics_52	proteomics_32	random.realistic.proteomics	2.5088198274368557e-58
51	32	proteomics_52	proteomics_33	random.realistic.proteomics	2.8399907634087776e-42
51	33	proteomics_52	proteomics_34	random.realistic.proteomics	3.851767013915126e-89
51	34	proteomics_52	proteomics_35	random.realistic.proteomics	2.465802950477261e-38
51	35	proteomics_52	proteomics_36	random.realistic.proteomics	4.2411040081262316e-63
51	36	proteomics_52	proteomics_37	random.realistic.proteomics	4.5177895489268367e-209
51	37	proteomics_52	proteomics_38	random.realistic.proteomics	1.6149291038348421e-80
51	38	proteomics_52	proteomics_39	random.realistic.proteomics	1.678925060673359e-25
51	39	proteomics_52	proteomics_40	random.realistic.proteomics	2.3604589194039692e-24
51	40	proteomics_52	proteomics_41	random.realistic.proteomics	1.1971558999239963e-94
51	41	proteomics_52	proteomics_42	random.realistic.proteomics	4.8247334737907294e-80
51	42	proteomics_52	proteomics_43	random.realistic.proteomics	4.95295398015036e-51
51	43	proteomics_52	proteomics_44	random.realistic.proteomics	1.840613703594887e-75
51	44	proteomics_52	proteomics_45	random.realistic.proteomics	1.3168854484703736e-73
51	45	proteomics_52	proteomics_46	random.realistic.proteomics	2.840441246724861e-71
51	46	proteomics_52	proteomics_47	random.realistic.proteomics	1.2037633182755144e-20
51	47	proteomics_52	proteomics_48	random.realistic.proteomics	1.6205526774881702e-52
51	48	proteomics_52	proteomics_49	random.realistic.proteomics	6.544299816760922e-27
51	49	proteomics_52	proteomics_50	random.realistic.proteomics	1.5813395294130258e-133
51	50	proteomics_52	proteomics_51	random.realistic.proteomics	1.1893320773347761e-29
51	51	proteomics_52	proteomics_52	random.realistic.proteomics	0.0
51	52	proteomics_52	proteomics_53	random.realistic.proteomics	4.834334400644965e-167
51	53	proteomics_52	proteomics_54	random.realistic.proteomics	1.1137975247111676e-53
51	54	proteomics_52	proteomics_55	random.realistic.proteomics	1.4743633937225859e-196
51	55	proteomics_52	proteomics_56	random.realistic.proteomics	1.1351519918664518e-18
51	56	proteomics_52	proteomics_57	random.realistic.proteomics	3.8494074385780655e-87
51	57	proteomics_52	proteomics_58	random.realistic.proteomics	2.809751538560171e-17
51	58	proteomics_52	proteomics_59	random.realistic.proteomics	4.8218874521803264e-51
51	59	proteomics_52	proteomics_60	random.realistic.proteomics	6.8394459783444704e-43
51	60	proteomics_52	proteomics_61	random.realistic.proteomics	6.9036745109437864e-251
51	61	proteomics_52	proteomics_62	random.realistic.proteomics	7.500051516612959e-35
51	62	proteomics_52	proteomics_63	random.realistic.proteomics	0.0
51	63	proteomics_52	proteomics_64	random.realistic.proteomics	7.849230686723177e-81
51	64	proteomics_52	proteomics_65	random.realistic.proteomics	2.486297225293392e-39
51	65	proteomics_52	proteomics_66	random.realistic.proteomics	4.2127568363586466e-47
51	66	proteomics_52	proteomics_67	random.realistic.proteomics	1.1641014551810208e-61
51	67	proteomics_52	proteomics_68	random.realistic.proteomics	0.0
51	68	proteomics_52	proteomics_69	random.realistic.proteomics	2.827488365312741e-67
51	69	proteomics_52	proteomics_70	random.realistic.proteomics	0.0
51	70	proteomics_52	proteomics_71	random.realistic.proteomics	5.475053106039498e-50
51	71	proteomics_52	proteomics_72	random.realistic.proteomics	2.3154216773971457e-196
51	72	proteomics_52	proteomics_73	random.realistic.proteomics	1.2195230305468522e-134
51	73	proteomics_52	proteomics_74	random.realistic.proteomics	1.0839745911389998e-81
51	74	proteomics_52	proteomics_75	random.realistic.proteomics	4.355026406627286e-16
51	75	proteomics_52	proteomics_76	random.realistic.proteomics	3.641942968742862e-44
51	76	proteomics_52	proteomics_77	random.realistic.proteomics	1.3531721735781404e-72
51	77	proteomics_52	proteomics_78	random.realistic.proteomics	9.650372671992503e-180
51	78	proteomics_52	proteomics_79	random.realistic.proteomics	3.271523181413373e-45
51	79	proteomics_52	proteomics_80	random.realistic.proteomics	0.0
51	80	proteomics_52	proteomics_81	random.realistic.proteomics	4.920737045119257e-64
51	81	proteomics_52	proteomics_82	random.realistic.proteomics	1.5742626766041563e-41
51	82	proteomics_52	proteomics_83	random.realistic.proteomics	1.1222788255501139e-51
51	83	proteomics_52	proteomics_84	random.realistic.proteomics	7.23794180417141e-80
51	84	proteomics_52	proteomics_85	random.realistic.proteomics	7.706288268533932e-40
51	85	proteomics_52	proteomics_86	random.realistic.proteomics	2.711304990475264e-10
51	86	proteomics_52	proteomics_87	random.realistic.proteomics	3.861235505823535e-64
51	87	proteomics_52	proteomics_88	random.realistic.proteomics	4.1640108835862165e-105
51	88	proteomics_52	proteomics_89	random.realistic.proteomics	3.099215391658628e-18
51	89	proteomics_52	proteomics_90	random.realistic.proteomics	0.0
51	90	proteomics_52	proteomics_91	random.realistic.proteomics	8.99402552671475e-291
51	91	proteomics_52	proteomics_92	random.realistic.proteomics	4.277221511130795e-26
51	92	proteomics_52	proteomics_93	random.realistic.proteomics	3.7597173718709906e-170
51	93	proteomics_52	proteomics_94	random.realistic.proteomics	8.981984937963471e-63
51	94	proteomics_52	proteomics_95	random.realistic.proteomics	0.0
51	95	proteomics_52	proteomics_96	random.realistic.proteomics	7.25608852466665e-30
51	96	proteomics_52	proteomics_97	random.realistic.proteomics	7.516921229685903e-44
51	97	proteomics_52	proteomics_98	random.realistic.proteomics	4.382013437109525e-52
51	98	proteomics_52	proteomics_99	random.realistic.proteomics	5.5140538175207194e-45
51	99	proteomics_52	proteomics_100	random.realistic.proteomics	1.8993814244437934e-134
51	100	proteomics_52	metagenomics_1	random.realistic.metagenomics	9.01028580202521e-114
51	101	proteomics_52	metagenomics_2	random.realistic.metagenomics	1.0110988583833093e-27
51	102	proteomics_52	metagenomics_3	random.realistic.metagenomics	1.190455611146311e-25
51	103	proteomics_52	metagenomics_4	random.realistic.metagenomics	0.0
51	104	proteomics_52	metagenomics_5	random.realistic.metagenomics	1.0912556903550364e-20
51	105	proteomics_52	metagenomics_6	random.realistic.metagenomics	3.363090131372669e-32
51	106	proteomics_52	metagenomics_7	random.realistic.metagenomics	6.729256094085186e-17
51	107	proteomics_52	metagenomics_8	random.realistic.metagenomics	5.559652778973025e-35
51	108	proteomics_52	metagenomics_9	random.realistic.metagenomics	1.8976085119790938e-165
51	109	proteomics_52	metagenomics_10	random.realistic.metagenomics	6.722732235895481e-23
51	110	proteomics_52	metagenomics_11	random.realistic.metagenomics	3.016476189577573e-47
51	111	proteomics_52	metagenomics_12	random.realistic.metagenomics	0.0
51	112	proteomics_52	metagenomics_13	random.realistic.metagenomics	1.0346492470078306e-23
51	113	proteomics_52	metagenomics_14	random.realistic.metagenomics	0.0
51	114	proteomics_52	metagenomics_15	random.realistic.metagenomics	2.2146782271651665e-44
51	115	proteomics_52	metagenomics_16	random.realistic.metagenomics	0.0
51	116	proteomics_52	metagenomics_17	random.realistic.metagenomics	1.9382909457532424e-138
51	117	proteomics_52	metagenomics_18	random.realistic.metagenomics	1.9165776527687966e-27
51	118	proteomics_52	metagenomics_19	random.realistic.metagenomics	6.442851499233674e-19
51	119	proteomics_52	metagenomics_20	random.realistic.metagenomics	3.5683353193417663e-22
51	120	proteomics_52	metagenomics_21	random.realistic.metagenomics	0.0
51	121	proteomics_52	metagenomics_22	random.realistic.metagenomics	1.1782331188036118e-209
51	122	proteomics_52	metagenomics_23	random.realistic.metagenomics	5.22433863688024e-108
51	123	proteomics_52	metagenomics_24	random.realistic.metagenomics	3.4287757156545766e-82
51	124	proteomics_52	metagenomics_25	random.realistic.metagenomics	8.574296436188343e-64
51	125	proteomics_52	metagenomics_26	random.realistic.metagenomics	1.386091035836244e-06
51	126	proteomics_52	metagenomics_27	random.realistic.metagenomics	5.571284413769592e-50
51	127	proteomics_52	metagenomics_28	random.realistic.metagenomics	7.372570888167427e-80
51	128	proteomics_52	metagenomics_29	random.realistic.metagenomics	3.754636337133027e-14
51	129	proteomics_52	metagenomics_30	random.realistic.metagenomics	4.435086247482698e-15
51	130	proteomics_52	metagenomics_31	random.realistic.metagenomics	4.224333413558018e-46
51	131	proteomics_52	metagenomics_32	random.realistic.metagenomics	1.0534825266784814e-14
51	132	proteomics_52	metagenomics_33	random.realistic.metagenomics	1.7292200820324065e-32
51	133	proteomics_52	metagenomics_34	random.realistic.metagenomics	1.760433139517061e-29
51	134	proteomics_52	metagenomics_35	random.realistic.metagenomics	9.72637966873625e-76
51	135	proteomics_52	metagenomics_36	random.realistic.metagenomics	1.6440125156626062e-26
51	136	proteomics_52	metagenomics_37	random.realistic.metagenomics	6.369888995391338e-37
51	137	proteomics_52	metagenomics_38	random.realistic.metagenomics	2.7796621460613044e-11
51	138	proteomics_52	metagenomics_39	random.realistic.metagenomics	2.8189271180481492e-36
51	139	proteomics_52	metagenomics_40	random.realistic.metagenomics	7.144250322579907e-48
51	140	proteomics_52	metagenomics_41	random.realistic.metagenomics	3.5514472705427375e-69
51	141	proteomics_52	metagenomics_42	random.realistic.metagenomics	2.2876832956430844e-30
51	142	proteomics_52	metagenomics_43	random.realistic.metagenomics	1.3490072882382187e-155
51	143	proteomics_52	metagenomics_44	random.realistic.metagenomics	3.667768317248576e-45
51	144	proteomics_52	metagenomics_45	random.realistic.metagenomics	7.750846066189155e-12
51	145	proteomics_52	metagenomics_46	random.realistic.metagenomics	2.7778068466195275e-39
51	146	proteomics_52	metagenomics_47	random.realistic.metagenomics	1.2336127975979184e-79
51	147	proteomics_52	metagenomics_48	random.realistic.metagenomics	8.997785734601991e-202
51	148	proteomics_52	metagenomics_49	random.realistic.metagenomics	1.2374711870188172e-103
51	149	proteomics_52	metagenomics_50	random.realistic.metagenomics	6.348893622462344e-87
52	0	proteomics_53	proteomics_1	random.realistic.proteomics	1.768266196901569e-123
52	1	proteomics_53	proteomics_2	random.realistic.proteomics	1.9293138411514244e-72
52	2	proteomics_53	proteomics_3	random.realistic.proteomics	2.8009002708514396e-176
52	3	proteomics_53	proteomics_4	random.realistic.proteomics	5.865020387347278e-102
52	4	proteomics_53	proteomics_5	random.realistic.proteomics	2.3305867807903998e-175
52	5	proteomics_53	proteomics_6	random.realistic.proteomics	2.9894353762982264e-81
52	6	proteomics_53	proteomics_7	random.realistic.proteomics	2.7793249716202153e-113
52	7	proteomics_53	proteomics_8	random.realistic.proteomics	2.792451930438348e-91
52	8	proteomics_53	proteomics_9	random.realistic.proteomics	0.0
52	9	proteomics_53	proteomics_10	random.realistic.proteomics	3.482755312629373e-136
52	10	proteomics_53	proteomics_11	random.realistic.proteomics	1.5710410394860783e-178
52	11	proteomics_53	proteomics_12	random.realistic.proteomics	2.611697353022374e-183
52	12	proteomics_53	proteomics_13	random.realistic.proteomics	5.401022476273882e-79
52	13	proteomics_53	proteomics_14	random.realistic.proteomics	1.0176151645829005e-135
52	14	proteomics_53	proteomics_15	random.realistic.proteomics	8.538511686336388e-136
52	15	proteomics_53	proteomics_16	random.realistic.proteomics	3.0396952551574987e-221
52	16	proteomics_53	proteomics_17	random.realistic.proteomics	5.642072371651349e-138
52	17	proteomics_53	proteomics_18	random.realistic.proteomics	6.217207166469758e-192
52	18	proteomics_53	proteomics_19	random.realistic.proteomics	4.58952731615749e-47
52	19	proteomics_53	proteomics_20	random.realistic.proteomics	0.0
52	20	proteomics_53	proteomics_21	random.realistic.proteomics	0.0
52	21	proteomics_53	proteomics_22	random.realistic.proteomics	0.0
52	22	proteomics_53	proteomics_23	random.realistic.proteomics	2.180969966401095e-198
52	23	proteomics_53	proteomics_24	random.realistic.proteomics	4.775939763488657e-111
52	24	proteomics_53	proteomics_25	random.realistic.proteomics	9.913643075155216e-169
52	25	proteomics_53	proteomics_26	random.realistic.proteomics	1.1502044178800226e-104
52	26	proteomics_53	proteomics_27	random.realistic.proteomics	2.854714570695189e-72
52	27	proteomics_53	proteomics_28	random.realistic.proteomics	8.897217776862406e-186
52	28	proteomics_53	proteomics_29	random.realistic.proteomics	4.539531356271114e-242
52	29	proteomics_53	proteomics_30	random.realistic.proteomics	4.901835629002534e-143
52	30	proteomics_53	proteomics_31	random.realistic.proteomics	1.027609691546986e-60
52	31	proteomics_53	proteomics_32	random.realistic.proteomics	5.943419719736944e-70
52	32	proteomics_53	proteomics_33	random.realistic.proteomics	6.187008701628143e-97
52	33	proteomics_53	proteomics_34	random.realistic.proteomics	0.0
52	34	proteomics_53	proteomics_35	random.realistic.proteomics	7.022629814653962e-244
52	35	proteomics_53	proteomics_36	random.realistic.proteomics	7.72886751042928e-111
52	36	proteomics_53	proteomics_37	random.realistic.proteomics	2.5590891124895787e-69
52	37	proteomics_53	proteomics_38	random.realistic.proteomics	1.4392954872338537e-89
52	38	proteomics_53	proteomics_39	random.realistic.proteomics	2.15193334340757e-74
52	39	proteomics_53	proteomics_40	random.realistic.proteomics	6.615359514221407e-136
52	40	proteomics_53	proteomics_41	random.realistic.proteomics	1.5758266776756859e-217
52	41	proteomics_53	proteomics_42	random.realistic.proteomics	4.035319926280743e-160
52	42	proteomics_53	proteomics_43	random.realistic.proteomics	9.747329849305675e-217
52	43	proteomics_53	proteomics_44	random.realistic.proteomics	7.243092022707037e-125
52	44	proteomics_53	proteomics_45	random.realistic.proteomics	1.1109355177034021e-140
52	45	proteomics_53	proteomics_46	random.realistic.proteomics	1.3369559999739537e-287
52	46	proteomics_53	proteomics_47	random.realistic.proteomics	1.3052323115194702e-68
52	47	proteomics_53	proteomics_48	random.realistic.proteomics	1.5953978129066235e-262
52	48	proteomics_53	proteomics_49	random.realistic.proteomics	4.987167970574795e-134
52	49	proteomics_53	proteomics_50	random.realistic.proteomics	0.0
52	50	proteomics_53	proteomics_51	random.realistic.proteomics	9.367250528405779e-191
52	51	proteomics_53	proteomics_52	random.realistic.proteomics	8.877047234988011e-96
52	52	proteomics_53	proteomics_53	random.realistic.proteomics	0.0
52	53	proteomics_53	proteomics_54	random.realistic.proteomics	3.4403744588165247e-127
52	54	proteomics_53	proteomics_55	random.realistic.proteomics	1.3362849065098831e-115
