sample	random.continuous_basic.proteomics	random.continuous_basic.metagenomics
2847	0.117777795	0.6380932
2848	0.24247432	0.72386754
2849	0.92073894	0.51410407
2850	0.4175031	0.74666464
2851	0.87103176	0.82798535
2852	-0.2144355	0.5742537
2853	0.4886934	0.75547665
2854	0.2817376	0.76182264
2855	0.84769094	0.9099081
2856	0.6104389	0.77714884
2857	0.35768586	0.86828107
2858	0.8251753	0.7212308
2859	0.5659973	0.6973026
2860	0.49149254	0.114433035
2861	-0.039347015	0.81471753
2862	-0.0084068235	0.778598
2863	0.07512365	0.4745038
2864	0.9834812	0.8696313
2865	0.45864767	0.78721327
2866	0.80326664	0.35323405
2867	0.3998918	0.76131433
2868	0.3802079	0.46035373
2869	0.2993307	0.6681442
2870	-0.76116294	0.70911926
2871	0.5874427	0.7249069
2872	0.5544631	0.5577344
2873	0.70731384	0.37924942
2874	0.75736374	0.5899449
2875	0.16626334	0.71940315
2876	0.9272277	0.82010204
2877	0.45039257	0.9071285
2878	-0.2771956	0.4966906
2879	0.8643118	0.56664026
2880	0.43837932	0.87185013
2881	0.7252126	0.7725337
2882	0.95985276	0.7582379
2883	0.8362829	0.83625644
2884	0.45940676	0.7433574
2885	0.45742187	0.6656332
2886	0.5342891	0.8325502
2887	-0.21277127	0.75646347
2888	0.7846593	0.42625362
2889	0.8996009	0.6634915
2890	0.76362056	0.64825284
2891	0.5793268	0.5211613
2892	0.9281457	0.7151745
2893	0.61860555	-0.20094381
2894	0.92682785	0.5130266
2895	0.8593405	0.92783225
2896	0.36138967	0.6966668
2897	0.5093778	0.37979686
2898	0.48723015	0.899546
2899	0.8380288	0.677563
2900	0.6478525	0.54009277
2901	-0.30234772	0.8198662
2902	0.49083763	0.72215194
2903	0.5186338	0.5790128
2904	0.80464643	0.46822718
2905	-0.14618762	0.58044934
2906	-0.33506584	0.3281504
2907	0.4275282	0.210204
2908	-0.30603543	0.23116618
2909	0.77173096	0.79551107
2910	-0.11893684	0.7440418
2911	0.6277868	0.8025688
2912	0.3551593	0.43136004
2913	0.6662886	0.32512105
2914	0.33896303	0.7881025
2915	0.6948623	0.74624765
2916	0.8568555	0.76414543
2917	0.4870487	0.38714162
2918	-0.17643346	0.721393
2919	0.6418972	0.51477796
2920	0.81986946	0.08032596
2921	0.5998796	0.6639461
2922	-0.5911158	0.6102777
2923	0.8068505	0.69222
2924	0.85471416	0.5280136
2925	0.47144437	0.7105066
2926	0.44790307	0.06100777
2927	0.8163674	0.8448734
2928	0.8088083	0.32675245
2929	0.14257972	0.6947754
2930	0.08427675	0.70120037
2931	0.6467463	0.7979882
2932	0.3661147	0.81517243
2933	0.8844488	0.65476143
2934	0.22211227	0.7194603
2935	0.48770034	0.6836233
2936	0.5009183	0.8342543
2937	0.90806365	0.6547884
2938	0.22708488	0.5419034
2939	0.6605804	0.8285355
2940	0.45117778	0.84700614
2941	0.46854368	0.6697845
2942	0.54506695	0.82625335
2943	0.76577616	0.34020144
2944	-0.439849	0.3824288
2945	0.38718954	0.81045437
2946	0.9462825	0.8517575
2947	0.82150877	0.88808256
2948	0.5012324	0.7973362
2949	0.71631455	0.85523945
2950	0.27709854	0.869309
2951	0.72529095	-0.121158004
2952	0.5865689	0.31911674
2953	0.43812984	0.89415044
2954	0.7988169	0.58761585
2955	0.8788296	0.8501799
2956	0.40301543	0.6318919
2957	0.47198394	0.57776153
2958	0.38363197	0.8408414
2959	-0.036469538	0.9124269
2960	0.72273326	0.6860548
2961	0.19529177	0.3859991
2962	0.7533003	0.49164543
2963	0.645737	0.6243135
2964	0.7028526	0.42304477
2965	0.3620465	0.71184355
2966	0.52540684	0.72340125
2967	0.6329659	0.7657587
2968	0.42326427	0.71115774
2969	-0.1605554	0.8040703
2970	0.057360083	-0.35169837
2971	-0.059768748	0.7539057
2972	0.18981701	0.48740563
2973	0.91114354	0.8529265
2974	0.43819118	0.6041459
2975	0.69858915	0.6175443
2976	0.97685516	0.79875404
2977	0.74873793	0.540659
2978	0.04126293	0.68961877
2979	0.76234704	0.8075896
2980	-0.19246788	0.67085636
2981	0.91343975	0.6254844
2982	-0.34430814	0.58579016
2983	0.4396512	0.5479733
2984	0.94172174	0.65889746
2985	0.2486625	0.7704085
2986	0.55313206	0.79698724
2987	0.9572316	0.6616615
2988	0.26248908	0.6453121
2989	0.8951213	0.6401471
2990	0.85739267	0.8863941
2991	0.676687	0.8103505
2992	0.5915051	0.76115084
2993	0.7852474	0.3215882
2994	0.6132952	0.60538954
2995	-0.6299901	0.8009322
2996	0.2599076	0.51389766
2997	0.5557459	0.56207144
2998	0.11231525	0.6278656
2999	0.85894835	0.6231287
3000	0.8606292	0.89041847
3001	0.69372976	0.41874576
3002	0.5450048	0.836166
3003	0.8726424	0.7927726
3004	0.23759903	0.66248596
3005	0.74589604	0.6705648
3006	0.014866215	0.1620557
3007	0.88990796	0.50273526
3008	0.28690323	0.39919266
3009	0.8222075	0.65733767
3010	0.48622623	0.7407303
3011	0.7524863	0.69710785
3012	0.50185543	0.76864636
3013	0.55628496	0.4345057
3014	0.76539856	0.71404827
3015	0.5059155	-0.38048327
3016	-0.054160852	-0.01968135
3017	0.772102	0.85649866
3018	-0.28675446	0.88908654
3019	0.90360826	0.37518942
3020	0.57027656	0.70609856
3021	0.35001123	0.814297
3022	0.55088073	0.5314866
3023	0.5644227	0.7337537
3024	0.83717746	0.5307083
3025	0.2053188	0.63318706
3026	0.6954527	0.9767603
3027	0.6357347	0.49149618
3028	0.2379384	0.25678807
3029	0.2965025	0.8632251
3030	0.33174378	0.8045478
3031	0.54161835	0.71168643
3032	0.03431789	0.1390353
3033	0.326338	0.63499
3034	0.8270407	0.76558983
3035	0.90626407	0.8268434
3036	0.82545966	0.7578016
3037	0.5494209	0.5960784
3038	0.79618245	0.5562659
3039	0.033327043	0.8211336
3040	-0.47618705	0.57685184
3041	-0.22989956	0.81624913
3042	0.7412528	0.6605054
3043	0.44757578	0.18199262
3044	0.7142778	0.62601423
3045	0.569816	-0.09111093
3046	0.6864357	0.78032583
3047	0.7258325	0.4047042
3048	0.564556	0.8775677
3049	0.42704365	0.69458085
3050	0.35633215	0.7342338
3051	0.70645744	0.39436838
3052	0.8340068	0.7380222
3053	-0.32091013	0.6446779
3054	-0.040353093	0.57491565
3055	-0.28000617	0.83361167
3056	0.6548747	0.8403461
3057	-0.45634216	0.7992217
3058	0.82815015	0.8038335
3059	-0.043075383	0.6264934
3060	0.52448964	0.5517243
3061	0.5752663	0.6633984
3062	0.49023607	0.16832824
3063	0.79782915	0.70065254
3064	0.17695653	0.69758844
3065	0.7317738	0.6724741
3066	0.98739415	0.48779866
3067	-0.082308725	0.05994512
3068	0.8113384	0.81579405
3069	0.8369391	0.71963626
3070	0.9794502	0.87990063
3071	0.634509	0.647911
3072	0.33857462	0.89666903
3073	0.6293341	0.76666236
3074	0.21583524	0.78168464
3075	0.83197606	0.6349452
3076	0.42553324	0.7255187
3077	0.69730604	0.97247404
3078	0.67939645	0.7805481
3079	0.9331084	0.64911836
3080	0.31122017	0.8211009
3081	0.4399519	0.27749547
3082	0.31419766	0.24985285
3083	0.45076326	0.64470696
3084	0.8739471	0.3675091
3085	0.61622506	0.70932215
3086	0.59740806	0.73833513
3087	-0.20918731	0.52518016
3088	0.7262519	0.9106456
3089	0.2465144	0.75594836
3090	-0.11886641	0.017190726
3091	0.6419759	0.6738566
3092	0.5107907	0.9325368
3093	0.7120374	0.8175593
3094	0.81481004	0.56160873
3095	0.8693307	0.80269396
3096	0.77912265	0.6357102
3097	0.83833003	0.7549891
3098	0.13140833	0.23976436
3099	0.56161684	0.7319167
3100	0.5235263	0.42131042
3101	0.21531717	0.7474101
3102	0.4867751	0.21478012
3103	0.90864336	0.32959285
3104	0.4287352	0.7899255
3105	0.7425785	0.9196433
3106	0.8256444	-0.33083618
3107	0.7181792	0.5229265
3108	0.10096792	0.82595897
3109	0.29115394	0.74733984
3110	-0.4592495	0.24005358
3111	0.005678291	0.38708687
3112	0.53820753	0.87526757
3113	0.84250623	0.6439214
3114	-0.11518848	0.76814485
3115	-0.02228382	0.8843862
3116	0.6816486	0.7944447
3117	0.2562107	0.8656671
3118	0.52088386	0.8577113
3119	0.5990904	0.46077892
3120	0.641122	0.40198004
3121	0.52718824	0.7555283
3122	-0.11726927	0.9257262
3123	0.5893563	0.9200632
3124	0.48087475	0.80093
3125	0.9232671	0.2919383
3126	0.7834057	0.48012263
3127	0.6741513	0.5199294
3128	0.05022764	0.6599131
3129	0.8594309	0.774795
3130	0.53821343	0.6526513
3131	-0.20442545	0.78729
3132	0.36525956	0.78132373
3133	0.26535574	0.8428767
3134	0.8829791	-0.019652864
3135	0.03643876	0.790882
3136	0.6881384	0.6448664
3137	0.34197146	0.92345095
3138	0.46043655	0.5724249
3139	0.097551584	0.5744809
3140	0.38015085	0.80209094
3141	0.903125	0.4626827
3142	0.4517521	0.52902406
3143	0.87727726	0.86758024
3144	0.4796062	0.84003264
3145	-0.49377546	0.7247214
3146	0.70171475	0.6870755
3147	0.58417565	0.7096154
3148	-0.09862158	0.21332274
3149	0.34903073	0.5920725
3150	0.7548496	0.64620477
3151	0.46697667	0.79091656
3152	0.42340276	-0.43910876
3153	0.66609824	0.89492315
3154	0.17125009	0.72501284
3155	0.3176563	0.33884227
3156	0.632804	0.7758087
3157	0.7335599	0.80888814
3158	0.62137985	0.7102287
3159	0.6140703	0.93449724
3160	0.8626671	0.82219106
3161	-0.07392279	0.72509396
3162	0.8709532	0.9150852
3163	0.77987283	0.7066638
3164	0.91905487	0.689092
3165	0.23473504	0.73321706
3166	0.90541685	0.29738384
3167	0.8289026	0.7691599
3168	0.53420347	0.6108512
3169	-0.16627131	0.5714971
3170	0.1711452	0.027516013
3171	0.4683399	0.8980285
3172	0.76661706	0.68117005
3173	0.82057047	0.9276022
3174	0.17818299	0.7492414
3175	-0.34823042	0.7389084
3176	0.9840878	0.5783178
3177	0.19378477	0.5560617
3178	0.6100289	0.78329074
3179	0.37991387	0.40077406
3180	0.8211138	0.78717124
3181	0.791698	0.7744246
3182	-0.18685263	0.6957528
3183	0.41892093	0.77634746
3184	-0.20218574	0.86900496
3185	0.73808557	0.1451676
3186	0.85359156	0.72520363
3187	0.8252957	0.8292131
3188	0.35330576	0.77539253
3189	0.3887705	0.62480295
3190	0.9114977	0.833971
3191	0.9053479	0.7300977
3192	0.8396731	0.68633723
3193	-0.59553826	0.8052891
3194	0.01688996	0.8055415
3195	0.4263107	0.670776
3196	0.55259514	0.8440468
3197	0.11886907	0.74332434
3198	0.6879324	0.7965993
3199	0.84663934	0.822096
3200	0.27649775	0.83694214
3201	0.5332822	0.14728203
3202	0.15686464	0.8802861
3203	0.40971977	0.79246444
3204	0.23841563	0.81765425
3205	0.51593614	0.9058813
3206	0.75999194	0.4051482
3207	0.5176107	0.6683151
3208	0.93098825	0.50553364
3209	0.3151067	0.65933555
3210	-0.28096122	0.72394586
3211	0.747221	0.9613513
3212	0.82061887	0.7572757
3213	0.69326174	0.8854779
3214	0.5677303	0.83072907
3215	0.5190611	0.7282358
3216	0.27975005	0.21355698
3217	0.7453627	0.8327241
3218	0.64175904	0.69131345
3219	0.7752289	0.10274293
3220	0.8743822	0.7358939
3221	0.73232806	0.7295662
3222	0.8724512	0.9422383
3223	0.48081276	0.73011607
3224	0.941925	0.6856224
3225	0.7807654	0.70249504
3226	0.120954946	0.77415586
3227	0.8145935	0.6037538
3228	0.8596335	0.54317623
3229	0.7816448	0.5888003
3230	0.9353258	0.56105375
3231	0.9563315	0.8632777
3232	0.88666195	0.41206023
3233	0.49123824	0.78737307
3234	0.6995684	0.50719136
3235	0.26339418	0.74140704
3236	0.51043516	0.45972618
3237	0.7453614	0.64435595
3238	0.5644753	0.0048974175
3239	0.39440164	0.89664155
3240	0.8709914	0.7252082
3241	0.6099771	0.85718125
3242	0.70768356	0.8123443
3243	0.3766344	0.77947253
3244	0.7044281	0.74063337
3245	0.59056807	0.6926425
3246	0.32277444	0.804289
3247	0.6382921	0.9185522
3248	0.46632844	0.71594
3249	0.66886604	0.9025279
3250	0.4791755	0.6424487
3251	0.8541729	0.5816426
3252	0.35357645	0.7024854
3253	0.22645374	0.8455107
3254	0.60193497	0.7757903
3255	0.4846339	0.51887375
3256	0.8248578	0.76022625
3257	0.67238754	0.8439577
3258	0.64148927	0.5336096
3259	0.7583362	0.53421783
3260	0.781336	0.69202393
3261	-0.053169325	0.69382095
3262	0.19382231	0.7518633
3263	0.24985746	0.5876199
3264	0.653187	0.78659797
3265	0.44577584	0.8185184
3266	0.5859657	0.8853819
3267	0.5757974	0.9611572
3268	0.5955672	0.18355387
3269	0.46277714	0.45487377
3270	0.7893015	0.61477786
3271	0.52020985	0.7888782
3272	-0.5130433	0.8584804
3273	0.8075245	0.7868154
3274	-0.049703266	0.1591693
3275	0.9331385	0.7546653
3276	0.77065295	0.8389529
3277	0.7024051	0.20860109
3278	0.71895736	0.62331164
3279	0.50966215	0.7926155
3280	0.92646617	0.7610171
3281	0.69721043	0.8899792
3282	0.8304899	0.91331375
3283	-0.3861706	0.699653
3284	0.5181993	0.30031332
3285	-0.084329896	0.629101
3286	0.6068921	0.76013756
3287	0.21893163	0.63171536
3288	0.4600642	0.42562404
3289	0.9156239	0.6288738
3290	0.6202619	0.47460154
3291	0.95318425	0.024751332
3292	-0.10657687	0.30383435
3293	0.11724347	0.96464264
3294	0.52171487	0.03765296
3295	0.9151029	0.7701788
3296	0.14348762	0.35248166
3297	0.9622381	0.8573084
3298	0.6650747	0.72209257
3299	-0.76224625	0.8033236
3300	0.6792593	0.7467304
3301	0.47940612	0.5423976
3302	0.32563823	0.8913922
3303	0.2648276	0.6738037
3304	0.69931	0.7412875
3305	0.6284907	0.23936392
3306	0.5531764	0.60730755
3307	0.79027957	0.7677345
3308	0.87714326	0.87471473
3309	0.51832217	0.6564258
3310	0.23472908	0.65008044
3311	0.55313694	0.78030694
3312	0.59271014	0.94363505
3313	-0.069084756	0.5604545
3314	0.52251047	0.6515254
3315	0.45177922	0.8281713
3316	-0.031137638	0.87980705
3317	0.24849856	0.34903893
3318	0.47693768	0.88666207
3319	0.44616002	0.7789238
3320	0.039563235	0.66964877
3321	0.13777824	0.74558604
3322	0.59744275	0.7269887
3323	0.247878	0.44748655
3324	0.7407122	0.88251394
3325	-0.27510992	0.07564411
3326	0.88720787	0.9103033
3327	-0.18042569	0.50189966
3328	0.35356328	0.48405197
3329	0.71445197	0.65536296
3330	0.89137113	0.47188014
3331	0.2594863	0.9329457
3332	-0.44529703	0.21650824
3333	0.9158249	0.5732672
3334	0.5716372	0.6646716
3335	0.81999844	0.396012
3336	-0.12950224	0.86480755
3337	0.6612175	0.6219121
3338	0.35776561	0.70677805
3339	-0.3665457	0.75111526
3340	0.8818069	0.7510391
3341	0.90524375	0.963637
3342	0.40175748	0.74454063
3343	0.15323916	0.76349664
3344	-0.1259101	0.78386706
3345	0.6539966	0.5770048
3346	0.34459913	0.91393435
3347	0.3332944	0.63818014
3348	0.8685098	0.6421397
3349	0.9370218	0.75645226
3350	0.625223	0.5664207
3351	0.80605763	0.8116748
3352	0.54184735	0.6885742
3353	0.6139335	0.62138253
3354	0.89351916	0.8198543
3355	0.08276859	0.6191078
3356	0.20644268	0.40004548
3357	0.28363052	0.61186594
3358	0.8039399	0.34397614
3359	0.16419448	0.7259467
3360	0.8218783	0.5669771
3361	0.447948	0.68993163
3362	0.27359745	0.7465123
3363	0.4409439	0.759187
3364	0.14938787	0.45982954
3365	0.46758375	0.75571346
3366	0.19919734	0.43292958
3367	0.7722005	0.018259734
3368	0.8879089	-0.08482325
3369	0.7016907	0.8685009
3370	0.56336033	0.71625125
3371	0.5505149	0.27608943
3372	0.4319457	0.5677403
3373	0.26626185	0.8661739
3374	0.88155663	0.95545334
3375	0.84404474	0.49593583
3376	0.4780146	0.6288875
3377	0.21787092	0.8494261
3378	0.7000069	0.58860207
3379	0.5391877	0.82885444
3380	0.0877708	0.8952597
3381	0.9063903	0.8827156
3382	0.58287174	0.79721475
3383	0.25880152	0.5893003
3384	0.15042582	0.50451684
3385	0.9326113	0.63692945
3386	0.39204285	0.87345684
3387	0.798536	0.6645648
3388	0.85947424	0.52562857
3389	0.40782276	0.44454727
3390	0.49931502	0.765614
3391	0.9448649	0.6739932
3392	-0.2981792	0.8842046
3393	0.8328014	0.58693135
3394	0.87558746	0.9508466
3395	0.6238965	0.35588562
3396	0.9383316	0.8813692
3397	0.7186945	0.8680919
3398	0.123078115	0.77088296
3399	0.7548388	0.80642015
3400	-0.1402936	0.7636539
3401	0.7208053	0.6918585
3402	0.78826386	0.83373606
3403	0.9501218	0.92146546
3404	0.84219927	0.831723
3405	0.0003365099	0.614121
3406	0.52286905	0.7766365
3407	0.4575196	0.12444809
3408	0.63449067	0.86986744
3409	0.8075838	0.9104788
3410	-0.50288904	0.5001774
3411	0.5199544	0.74027044
3412	0.73793423	0.6348626
3413	-0.49194738	0.45133573
3414	0.5020714	0.8024702
3415	0.294715	0.30330664
3416	0.3006607	0.43823272
3417	0.54572624	0.8751153
3418	0.7735116	0.88560736
3419	0.74248683	0.7879689
3420	0.06772128	0.4330758
3421	0.7449582	0.6733235
3422	0.4566684	0.68688315
3423	0.10804046	0.49548796
3424	0.9099409	0.38355196
3425	0.7668946	0.8478656
3426	0.36797985	0.30072877
3427	0.58918506	0.5627003
3428	0.6546492	0.80499977
3429	0.37992716	0.86810106
3430	0.24890244	0.22497886
3431	0.65851516	0.40323234
3432	0.8475736	0.8741587
3433	0.88066715	0.372362
3434	0.5130167	0.9283417
3435	0.9041727	0.8342859
3436	0.62599355	0.53249204
3437	0.71394324	0.6175065
3438	0.51268554	0.75915736
3439	0.46062723	0.6622583
3440	0.8687793	0.4281182
3441	0.5585052	0.6053201
3442	0.576795	0.63713694
3443	0.75457346	0.8378863
3444	0.6001736	0.61961913
3445	0.82833636	0.67510194
3446	0.8639277	0.7384991
3447	0.47225165	0.6112544
3448	0.022745883	0.9331952
3449	0.53757876	0.86717397
3450	0.557329	0.78445596
3451	-0.11117413	0.86714
3452	0.6303546	0.78377515
3453	0.68710816	0.7215464
3454	0.36960745	0.6036331
3455	0.28963566	0.9545302
3456	0.7295515	0.88202435
3457	0.25801608	0.7578693
3458	0.18283549	0.76719266
3459	0.18296772	0.8588616
3460	0.8049447	0.67540616
3461	0.69986564	0.8952781
3462	0.63619244	0.5652623
3463	0.45095283	0.7820355
3464	0.21089397	0.29319027
3465	0.28063944	0.115536265
3466	0.57720566	0.54578644
3467	0.37103933	0.6069359
3468	0.4851289	0.57663625
3469	0.49868837	0.22435576
3470	0.8313085	0.64883214
3471	0.31579912	0.8457987
3472	0.73101735	0.3580889
3473	0.6601202	0.5347524
3474	0.2670536	0.71255887
3475	0.50160116	0.5640757
3476	0.81227994	0.81085867
3477	0.4394679	0.80657184
3478	0.7066932	0.574908
3479	0.052283797	0.5483879
3480	0.6451853	0.98886704
3481	0.21065213	0.680396
3482	0.7942777	0.8852942
3483	0.29367644	0.6770801
3484	0.567102	0.53142154
3485	0.31738773	0.3926529
3486	0.9226692	0.81473464
3487	0.55559987	0.5975207
3488	-0.362339	0.68177825
3489	0.2161832	0.52224827
3490	0.9219031	0.86841875
3491	0.33876255	0.7595948
3492	0.14843075	0.9516096
3493	0.56184816	0.34812963
3494	0.5922193	0.6137603
3495	0.34549943	0.20176646
3496	0.17091636	0.42145723
3497	0.29498443	0.8848182
3498	0.5962846	0.792558
3499	-0.20951279	0.76341355
3500	0.9039917	0.7666235
3501	0.23685327	0.64806134
3502	0.8319432	-0.027805774
3503	-0.507245	0.83391345
3504	0.41372418	0.7896018
3505	0.9697808	0.3586079
3506	0.6810847	0.5942235
3507	0.33800212	0.7231632
3508	0.43527958	0.95637935
3509	0.092716895	0.86759007
3510	0.5748739	0.3009099
3511	0.65449464	0.6317234
3512	0.9556629	0.6666405
3513	0.89721805	0.7011252
3514	0.6549556	0.8095889
3515	0.2836001	0.8660571
3516	0.66983724	0.719009
3517	0.5275035	0.6616897
3518	0.9152524	0.9249373
3519	0.22426341	0.51636046
3520	-0.34779614	0.54532784
3521	0.704622	0.6377612
3522	0.5033136	0.2237467
3523	0.5336069	0.18304886
3524	0.48789048	0.7636196
3525	0.4676339	0.66056013
3526	0.5542251	0.602022
3527	0.2644556	0.7797615
3528	-0.2496176	0.75837606
3529	0.37489876	0.34979457
3530	0.63498735	0.7426654
3531	0.39800346	0.42562333
3532	0.8901923	0.8613947
3533	0.36662582	0.91101325
3534	0.6045135	0.8711123
3535	0.75459176	0.61928517
3536	0.9509347	0.79726267
3537	0.5847008	0.68996775
3538	0.50525063	0.59833
3539	0.7312178	0.96500593
3540	0.8120805	0.90285987
3541	0.6003315	0.71904105
3542	0.31159565	0.6545034
3543	0.9456082	0.521922
3544	0.25829256	0.8479631
3545	0.42499608	0.76733136
3546	0.7069484	0.60681224
3547	0.6475899	0.5904025
3548	0.076176345	0.7496064
3549	0.68267375	0.6716393
3550	0.61031413	0.6093682
3551	0.46181968	0.7638479
3552	0.58618677	0.6856349
3553	0.60194004	0.705195
3554	0.7209052	0.6516187
3555	0.3206492	0.59759593
3556	0.89674294	0.10351537
3557	0.9711146	0.78215003
3558	0.9693891	0.34518024
3559	-0.18552971	0.749546
3560	0.63459355	0.57503057
3561	0.3189033	0.44679537
3562	0.7515697	0.8972719
3563	-0.032811012	0.8346347
3564	0.40735734	0.7719467
3565	0.29673326	0.913922
3566	0.58940023	0.8163668
3567	0.5785761	0.6466731
3568	0.83027655	0.7929601
3569	0.7448392	0.7547436
3570	0.5181461	0.67542124
3571	0.5438121	0.88392055
3572	0.25630036	-0.027059318
3573	0.2764965	0.32777536
3574	0.46898678	0.70737886
3575	0.60278493	0.80275846
3576	0.779099	0.9273978
3577	0.062149864	0.7737255
3578	0.5448566	0.8414136
3579	0.77378196	0.17189899
3580	0.5117482	0.6335252
3581	0.7905421	0.85358363
3582	0.82453483	0.8550283
3583	0.6027105	0.5599501
3584	0.45960695	0.022986922
3585	0.72249204	0.8090111
3586	0.13319543	0.6133496
3587	0.79981846	0.74475014
3588	0.47521752	0.84647226
3589	0.38285542	0.5764648
3590	0.15362565	0.5397699
3591	0.7103013	0.21990667
3592	0.6879076	0.8204795
3593	0.266152	0.43482795
3594	0.46088475	0.89008415
3595	0.31709117	0.9275313
3596	0.6398764	0.50696385
3597	0.5645918	0.69487965
3598	0.72937465	0.8206016
3599	0.50041336	0.7393449
3600	-0.25190386	0.6940095
3601	0.383393	0.55193174
3602	0.41232452	0.3755712
3603	0.73976374	0.54560804
3604	0.67584914	0.694139
3605	0.3670471	0.6700635
3606	0.9034257	0.7585071
3607	0.7245545	0.87391937
3608	-0.15740696	0.4330191
3609	0.47950578	0.86600816
3610	0.14421016	0.54696196
3611	0.9005394	0.91295946
3612	0.8541254	-0.21989201
3613	0.93225497	0.16876872
3614	0.7864013	-0.05591023
3615	0.32888687	0.840291
3616	0.7581659	0.118446425
3617	0.6905513	0.8291864
3618	0.5226499	0.44641238
3619	0.50730246	0.49762383
3620	0.5929423	0.46627608
3621	-0.06088657	0.46524534
3622	0.39625046	0.63024807
3623	0.1006459	0.63444287
3624	0.7145198	0.7063693
3625	0.60615957	0.8560507
3626	0.025554406	0.78010213
3627	-0.083823465	0.6716329
3628	0.6075683	0.27966034
3629	0.8813268	0.5891837
3630	-0.6821617	0.64804363
3631	0.87388116	0.69458467
3632	0.98751324	0.9219776
3633	0.09415745	0.8407402
3634	0.3074588	0.016085297
3635	0.7744806	0.9266306
3636	0.5298938	0.64104486
3637	-0.347394	0.8256231
3638	0.14775726	0.8658036
3639	0.4723484	0.79419583
3640	0.48974133	0.73691314
3641	0.550807	0.7829672
3642	0.71746993	0.34919313
3643	0.671951	0.81165904
3644	0.6574269	0.6928421
3645	0.6754177	0.88953227
3646	-0.55009663	0.5894684
3647	0.813982	0.8516252
3648	0.72381467	0.9593215
3649	0.65510297	0.6399663
3650	0.2927372	0.07665509
3651	0.6135879	0.42168337
3652	0.6380706	0.33503887
3653	0.056218248	0.59573686
3654	0.9354023	0.9593563
3655	0.51216537	0.6431348
3656	0.51242113	0.5435993
3657	0.6839684	0.6884472
3658	0.81637675	0.49465057
3659	0.7530428	0.75051206
3660	0.8647077	0.7115208
3661	0.6175504	0.7390363
3662	0.8184828	0.61233187
3663	0.4767198	0.5020651
3664	0.7547014	0.5718569
3665	0.6708309	0.76669
3666	0.40241322	0.76548916
3667	0.732161	0.8601464
3668	-0.16255812	0.75057
3669	0.22702351	0.6297199
3670	0.510659	0.64931434
3671	0.4617925	0.66464025
3672	0.2578459	0.16609286
3673	0.6522816	0.55524176
3674	0.55706465	0.6790526
3675	0.40409824	0.79081225
3676	-0.44545773	0.7535981
3677	0.874791	0.6863653
3678	0.64127237	0.5618128
3679	0.6781082	0.8271338
3680	0.46756572	0.46498212
3681	0.60791487	0.6191736
3682	0.39898556	0.8320903
3683	0.34558558	0.14872466
3684	0.9739208	0.8134133
3685	0.28081548	0.79421633
3686	0.46789503	0.8687858
3687	-0.4862674	0.7552604
3688	0.6588029	0.5654614
3689	0.5863271	0.6321298
3690	0.95372486	0.70446247
3691	0.6016709	0.65059465
3692	0.8480068	0.8413741
3693	0.73481154	0.66661996
3694	0.34860846	0.47839162
3695	0.5359048	0.5246096
3696	0.46506378	0.7099837
3697	-0.960043	0.59188724
3698	0.8285225	0.4930546
3699	0.0012971894	0.6792078
3700	0.6787153	0.7554949
3701	0.7031786	0.7109635
3702	0.53816926	0.8876083
3703	0.24228646	0.76709104
3704	0.26600716	0.7743136
3705	0.53866816	0.6212575
3706	0.048349865	0.70717096
3707	0.62685734	0.8064197
3708	0.699076	0.8899359
3709	0.1894784	-0.13069259
3710	0.55050623	0.76395315
3711	0.5642986	0.87300605
3712	-0.62997365	0.6993153
3713	0.8989148	0.53496134
3714	0.97712505	0.79937303
3715	0.8621832	0.6208013
3716	0.6854305	0.031972244
3717	-0.10518783	0.6217527
3718	0.0022636715	0.8051922
3719	0.6456176	0.7006721
3720	-0.4748923	0.6845223
3721	0.008520973	0.77516216
3722	0.862485	0.42983592
3723	0.36151946	0.3062184
3724	0.689258	0.6352384
3725	0.70814025	0.7740443
3726	0.54524434	0.86921304
3727	0.36044353	0.73071015
3728	0.10343749	0.51450044
3729	0.8834086	0.8072947
3730	0.43168142	0.6740839
3731	0.40190253	0.80482626
3732	0.92963034	0.763498
3733	0.3699178	0.6396291
3734	0.35361424	0.558504
3735	0.11042962	0.5761711
3736	0.8561699	0.23244938
3737	0.9077559	0.94186574
3738	0.308208	0.38007155
3739	0.2952525	0.24194884
3740	0.3683272	0.9740679
3741	0.6938839	0.94514894
3742	0.1986081	0.6566123
3743	0.43761897	0.8386034
3744	0.4185318	0.8114269
3745	0.5274662	0.72299963
3746	0.6477486	0.68456143
3747	0.739711	0.64793324
3748	0.10484901	0.04058112
3749	0.89353704	0.8239844
3750	0.3389175	0.8642486
3751	0.27927786	0.57633287
3752	0.67617035	0.72372293
3753	0.4682571	-0.29923043
3754	0.26230726	0.78219604
3755	0.9236921	0.6240921
3756	0.184174	0.66238904
3757	0.5120971	0.67815065
3758	0.57586324	0.5720213
3759	0.84794056	0.015999032
3760	0.90682006	0.652688
3761	0.84413195	0.8097616
3762	0.502434	0.41752604
3763	0.4130532	0.84054166
3764	0.46654394	0.65468836
3765	0.5611835	0.8091343
3766	0.6525832	0.8988625
3767	0.8933826	0.54264843
3768	0.545947	0.54845834
3769	0.7348502	0.960057
3770	0.31736735	0.9463057
3771	-0.28721654	0.8129695
3772	0.40269595	0.80783546
3773	0.69322205	0.783472
3774	0.80818874	0.5447864
3775	0.643097	0.82712847
3776	0.24401774	0.62918586
